Stock,Comment,Commented By,Timestamp
Aarti Industries,now  china  dump  all  chemical  products  at  throw  away  prices  how  can  Indian  companies  survive,RamKhilawan,2025-03-20 12:51:00
Aarti Industries,"The  Fixed  Income:  Changing  the  Way  India  Invests

Built  with  love  in  India,  we  empower  over  1,50,000  investors  to  grow  with  stability.  Whether  it’s  corporate  bonds,  government  bonds,  fixed  deposits,  or  more,  our  platform  helps  you  build  a  solid  financial  foundation  with  predictable,  stable  returns.

Explore  Now:https://www.thefixedincome.com/?utm_source=moneycontrol&utm_medium=mc-forum&utm_campaign=home-page",The Fixed Income,2025-03-19 10:01:00
Aarti Industries,once  this  cross  430  then  extra  100  rs  run  sharply  target  550  soon,stockfact,2025-03-19 09:35:00
Aarti Industries,"opportunity  to  add  on  dips,  long  awaiting  momentum  expected  next  month",Nepha9,2025-03-13 11:03:00
Aarti Industries,"tu  ek  6  months  se  double  bol  raha  hai  jabki  stock    aadha  ho  gaya  .  I  doubt  you  are  human  ,  looks  like  BOT",MD_phoenix,2025-03-12 23:09:00
Aarti Industries,target  in  April  is  450  plus  March  main  confusion  hai,stockfact,2025-03-12 15:11:00
Aarti Industries,yeh  phatne  wala  hai  oversold  stock  hai  in  April  huge  upside,stockfact,2025-03-11 13:58:00
Aarti Industries,"Sell  IT,  Pharma,  Auto,  Real  estate  and  buy  chemical  and  banking  stocks  ,  which  are  undervalued  and  will  be  part  of  coming  sector  rotation",Market@9,2025-03-10 08:50:00
Aarti Industries,India  has  great  opportunity  to  rise  global  market  share  in  chemical  sector  and  companies  have  invested  much  to  increase  their  capacity  and  this  all  will  reflect  very  very  shortly,Market@9,2025-03-10 08:48:00
Aarti Industries,"coming  week  it  will  go  above  rs  430.
monday  it  will  trade  between  rs  400  and    rs  415.
weekly  trade  expected  between  rs  390  and  rs  430.
it  will  go  with  the  market.    market  will  flat  and  maximum  variation  may  be  200  points  in  sensex  on  monday.",mano1956iba,2025-03-08 15:50:00
Aarti Industries,aarti  is  going  to  fall  .,GEC,2025-03-07 12:42:00
Aarti Industries,dont  go  with  prabhudas  liladhar  target  their  target  never  achieved  always  ulta  hota  hai,stockfact,2025-03-07 10:48:00
Aarti Industries,"Company  entering  into  Agreement  with  Clean  Max  Enviro  Energy  Solutions  Private  Limited  and  Clean  MaxIndus  Private  Limited,  a  SPV  formed  to  set  up  a  16.50  MW  Wind  -  Solar  hybrid  power  project  to  cater  the  Companys  power  requirement,  this  is  to  further  inform  that  Company  has  entered  into  Shareholders  Agreement  dated  March  5,  2025  for  infusing  capital  of  Rs.  16,70,80,000  in  Clean  Max  Indus  Private  Limited",kamal20,2025-03-06 11:17:00
Aarti Industries,i  believe  aarti  is  good  company  and  mine  target  700  in  2025  who  believe  give  five  star,stockfact,2025-03-05 15:30:00
Aarti Industries,"Aarti  Circularity  Limited,  a  wholly  owned  subsidiary  of  the  Company,  has  acquired  49prcnt  equity  shares  of  Re  Aarti  Private  Limited  JV  Co",kamal20,2025-02-28 18:12:00
Aarti Industries,on  Zee  business  before  two  month  target  of  800  given  by  anil  singhvi  based  on  company  plan  as  market  is  down  so  this  stock  suffer  I  think  when  market  in  good  mood  target  550  possible,stockfact,2025-02-28 14:55:00
Aarti Industries,lagta  hai  capex  ki  naam  pe  promoter  diverting  funds  to  himself  .  6000  cr  ka  capex  ka  paisa  fd  main  daal  deta  3  years  main  1500  crs  ka  profit  ho  jata  .  definitely  diverting  funds,MD_phoenix,2025-02-28 10:41:00
Aarti Industries,"fair  value  kya  hai  woh  to  market  decide  karta  hai   as  on  date  screens  says  trading  at  6  years  low.    companies  invest  when  outlook  is  bright  on  margin  4  saal  se  margins  going  down  and  it  keeps  on  investing  on  product  capacity  like  mma  which  have  zero  margins  and  poor  demand  .still  the  genuis  of  promoter  that  it  sold  at  900  and  700  creating  short  term  bump,  pump  and  dump  .  now  its  share  at  6  year  low",MD_phoenix,2025-02-28 10:25:00
Aarti Industries,company  still  in  profit  people  behave  like  company  in  loss  fair  value  500,stockfact,2025-02-27 13:27:00
Aarti Industries,now  the  doing  capex  every  year  while  their  is  no  margin  in  business  to  service  that  capex   to  ensure  profits  keep  going  down  and  they  can  buy  back  shares  at  dirt  cheap  again  .  have  not  seen  more  chor  promoter  than  this  company  .  which  playing  with  minority  shareholders  from  last  6  years  and  more,MD_phoenix,2025-02-27 12:23:00
Aarti Industries,This  company  has  given  zero  returns  in  last  6  years  to  its  investors  .  still  promoter  is  able  to  sell  at  900  and  700  rs  by  manipulating  the  share  by  false  guidances  and  one  off  contracts  and  make  huge  profit  on  expense  of  retail  investors  .  what  a  piece  of  sh-it  .,MD_phoenix,2025-02-27 12:21:00
Aarti Industries,buy  aarti  ind  cmp  tgt  540  610  only  chemical  stock  will  rallyyyy  especially  aarti  indistries  and  tata  chemicals    buy  buy,bulltrendyrocky,2025-02-27 10:06:00
Aarti Industries,2  months  se  fasa  hua  hu  iss  share  me  hope  it  will  be  fruitful  in  future,garry40,2025-02-25 00:06:00
Aarti Industries,abki  bar  500  par  abki  bar  500  par  utho  aur  bhago  aarti  veer  bahut  aram  kar  liya  udo,stockfact,2025-02-24 14:21:00
Aarti Industries,this  year  belongs  to  chemical  buy  target  530  in  two  month,stockfact,2025-02-18 13:21:00
Aarti Industries,the  worst  fraud  scam  stock,YMnew,2025-02-18 13:07:00
Aarti Industries,Market  Fall  gave  opportunuity  to  buy  and  accumulate  aarti  ind.  Tommrrow  itself  it  will  go  up  by  at  least  20  rupee,Market@9,2025-02-16 22:22:00
Aarti Industries,the  share  is  ready  to  beach  the  400  but  keep  strict  stop  lose  of  390  which  is  also  52  weeks  low.    After  poor  net  profits  and  profits  booking  we  will  see  soon  below  400  and  if  breach  the  SL  of  390  than  can  start  to  add  in  the  10  parts  on  every  dip  of  rs  10  so  can  add  upto  Rs300  and  risk  reward  come  in  the  favour  of  my  smart  investors.  can  follow  for  more  call.s,therealthirdeye2015,2025-02-16 18:11:00
Aarti Industries,Pl  tell  me  what  is  the  target  of  Aarti  Industries  for  next  2  years,RAMSJ,2025-02-14 08:46:00
Aarti Industries,aarti  on  a  downslide  currently      crossing      470-480  levels  is  a  tough  call,LATEST GOODNEWS,2025-02-11 10:20:00
Aarti Industries,Risk  and  reward  is  extremely  in  favour  .  Its  funda  as  well  as  tech  call,Market@9,2025-02-10 22:13:00
Aarti Industries,Dont   tightly..  stock  going  to  fly  get  ready  for  520.Those  trapped  in  that  level  can  take  the  exit  soon,km_mh,2025-02-07 00:27:00
Aarti Industries,"sold  at  current  market  price,  looking  it  will  go  down..",pkrajput,2025-02-06 17:24:00
Aarti Industries,"Aarti  Ind  s  new  plant  trial  production  and  commercecial  production,when  start  any  time  period,please  share  info  about  trial  and  commercecial  production",walalipacham,2025-02-06 16:22:00
Aarti Industries,Accumulate  PCBL  and  Heubach  industries  also.  Special  chemical  shares  are  expected  to  doing  well  in  coming  days.Buy  in  dips.,sanj_1234,2025-02-06 10:20:00
Aarti Industries,1500  will  be  max  target  for  aarti  industries  for  next  5  years,garry40,2025-02-06 03:51:00
Aarti Industries,my  10  years  target  is  20000.  So  the  research  practically  guys.,yans,2025-02-05 01:25:00
Aarti Industries,Chemical  share  are  going  to  fire.  It  will  be  doubled  before  next  result,Market@9,2025-02-03 16:59:00
Aarti Industries,U.S.  tariff  is  positive  for  Indian  chemical  sector.  Aarti  will  benefit.  My  1  year  target  800.  5  year  target  2000.  Aarti  is  available  at  very  cheap  price.,Lucky1710,2025-02-03 16:39:00
Aarti Industries,Stock  seems  to  have  bottomed  out,Mrch,2025-02-03 09:48:00
